frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
394,roll,Fairway,77.8871,10.2932,28.0302,10.2718,10.2718
395,roll,Fairway,77.8857,10.2932,28.0300,10.2718,10.2718
396,roll,Fairway,77.8843,10.2932,28.0299,10.2718,10.2718
397,roll,Fairway,77.8830,10.2932,28.0297,10.2718,10.2718
398,roll,Fairway,77.8816,10.2932,28.0296,10.2719,10.2719
399,roll,Fairway,77.8802,10.2932,28.0295,10.2719,10.2719
400,roll,Fairway,77.8788,10.2932,28.0293,10.2719,10.2719
401,roll,Fairway,77.8774,10.2932,28.0292,10.2719,10.2719
402,roll,Fairway,77.8760,10.2932,28.0291,10.2719,10.2719
403,roll,Fairway,77.8746,10.2932,28.0289,10.2719,10.2719
404,roll,Fairway,77.8732,10.2933,28.0288,10.2719,10.2719
405,roll,Fairway,77.8718,10.2933,28.0286,10.2719,10.2719
406,roll,Fairway,77.8705,10.2933,28.0285,10.2719,10.2719
407,roll,Fairway,77.8691,10.2933,28.0284,10.2719,10.2719
408,roll,Fairway,77.8677,10.2933,28.0282,10.2719,10.2719
409,roll,Fairway,77.8663,10.2933,28.0281,10.2720,10.2720
410,roll,Fairway,77.8649,10.2933,28.0280,10.2720,10.2720
411,roll,Fairway,77.8635,10.2933,28.0278,10.2720,10.2720
412,roll,Fairway,77.8622,10.2933,28.0277,10.2720,10.2720
413,roll,Fairway,77.8608,10.2934,28.0275,10.2720,10.2720
414,roll,Fairway,77.8594,10.2934,28.0274,10.2720,10.2720
415,roll,Fairway,77.8580,10.2934,28.0273,10.2720,10.2720
416,roll,Fairway,77.8567,10.2934,28.0271,10.2720,10.2720
417,roll,Fairway,77.8553,10.2934,28.0270,10.2720,10.2720
418,roll,Fairway,77.8539,10.2934,28.0269,10.2721,10.2721
419,roll,Fairway,77.8525,10.2934,28.0267,10.2721,10.2721
420,roll,Fairway,77.8512,10.2934,28.0266,10.2721,10.2721
421,roll,Fairway,77.8498,10.2934,28.0264,10.2721,10.2721
422,roll,Fairway,77.8484,10.2934,28.0263,10.2721,10.2721
423,roll,Fairway,77.8471,10.2934,28.0262,10.2721,10.2721
424,roll,Fairway,77.8457,10.2935,28.0260,10.2721,10.2721
425,roll,Fairway,77.8443,10.2935,28.0259,10.2721,10.2721
426,roll,Fairway,77.8429,10.2935,28.0258,10.2721,10.2721
427,roll,Fairway,77.8416,10.2935,28.0256,10.2721,10.2721
428,roll,Fairway,77.8402,10.2935,28.0255,10.2722,10.2722
429,roll,Fairway,77.8389,10.2935,28.0253,10.2722,10.2722
430,roll,Fairway,77.8375,10.2935,28.0252,10.2722,10.2722
431,roll,Fairway,77.8362,10.2935,28.0251,10.2722,10.2722
432,roll,Fairway,77.8348,10.2935,28.0249,10.2722,10.2722
433,roll,Fairway,77.8334,10.2936,28.0248,10.2722,10.2722
434,roll,Fairway,77.8321,10.2936,28.0247,10.2722,10.2722
435,roll,Fairway,77.8307,10.2936,28.0245,10.2722,10.2722
436,roll,Fairway,77.8294,10.2936,28.0244,10.2722,10.2722
437,roll,Fairway,77.8280,10.2936,28.0243,10.2723,10.2723
438,roll,Fairway,77.8266,10.2936,28.0241,10.2723,10.2723
439,roll,Fairway,77.8253,10.2936,28.0240,10.2723,10.2723
440,roll,Fairway,77.8239,10.2936,28.0238,10.2723,10.2723
441,roll,Fairway,77.8226,10.2936,28.0237,10.2723,10.2723
442,roll,Fairway,77.8212,10.2936,28.0236,10.2723,10.2723
443,roll,Fairway,77.8199,10.2936,28.0234,10.2723,10.2723
444,roll,Fairway,77.8185,10.2937,28.0233,10.2723,10.2723
445,roll,Fairway,77.8172,10.2937,28.0232,10.2723,10.2723
446,roll,Fairway,77.8159,10.2937,28.0230,10.2723,10.2723
447,roll,Fairway,77.8145,10.2937,28.0229,10.2723,10.2723
448,roll,Fairway,77.8132,10.2937,28.0227,10.2724,10.2724
449,roll,Fairway,77.8118,10.2937,28.0226,10.2724,10.2724
450,roll,Fairway,77.8105,10.2937,28.0225,10.2724,10.2724
451,roll,Fairway,77.8091,10.2937,28.0223,10.2724,10.2724
452,roll,Fairway,77.8078,10.2937,28.0222,10.2724,10.2724
453,roll,Fairway,77.8065,10.2938,28.0221,10.2724,10.2724
454,roll,Fairway,77.8051,10.2938,28.0219,10.2724,10.2724
455,roll,Fairway,77.8038,10.2938,28.0218,10.2724,10.2724
456,roll,Fairway,77.8024,10.2938,28.0216,10.2724,10.2724
457,roll,Fairway,77.8011,10.2938,28.0215,10.2724,10.2724
458,roll,Fairway,77.7998,10.2938,28.0214,10.2725,10.2725
459,roll,Fairway,77.7984,10.2938,28.0212,10.2725,10.2725
460,roll,Fairway,77.7971,10.2938,28.0211,10.2725,10.2725
461,roll,Fairway,77.7958,10.2938,28.0210,10.2725,10.2725
462,roll,Fairway,77.7945,10.2938,28.0208,10.2725,10.2725
463,roll,Fairway,77.7931,10.2938,28.0207,10.2725,10.2725
464,roll,Fairway,77.7918,10.2939,28.0205,10.2725,10.2725
465,roll,Fairway,77.7905,10.2939,28.0204,10.2725,10.2725
466,roll,Fairway,77.7891,10.2939,28.0203,10.2725,10.2725
467,roll,Fairway,77.7878,10.2939,28.0201,10.2725,10.2725
468,roll,Fairway,77.7865,10.2939,28.0200,10.2726,10.2726
469,roll,Fairway,77.7852,10.2939,28.0199,10.2726,10.2726
470,roll,Fairway,77.7838,10.2939,28.0197,10.2726,10.2726
471,roll,Fairway,77.7825,10.2939,28.0196,10.2726,10.2726
472,roll,Fairway,77.7812,10.2939,28.0194,10.2726,10.2726
473,roll,Fairway,77.7799,10.2940,28.0193,10.2726,10.2726
474,roll,Fairway,77.7785,10.2940,28.0192,10.2726,10.2726
475,roll,Fairway,77.7772,10.2940,28.0190,10.2726,10.2726
476,roll,Fairway,77.7759,10.2940,28.0189,10.2726,10.2726
477,roll,Fairway,77.7746,10.2940,28.0188,10.2726,10.2726
478,roll,Fairway,77.7733,10.2940,28.0186,10.2726,10.2726
479,roll,Fairway,77.7720,10.2940,28.0185,10.2726,10.2726
480,roll,Fairway,77.7707,10.2940,28.0183,10.2727,10.2727
481,roll,Fairway,77.7694,10.2940,28.0182,10.2727,10.2727
482,roll,Fairway,77.7680,10.2940,28.0181,10.2727,10.2727
483,roll,Fairway,77.7667,10.2940,28.0179,10.2727,10.2727
484,roll,Fairway,77.7654,10.2941,28.0178,10.2727,10.2727
485,roll,Fairway,77.7641,10.2941,28.0177,10.2727,10.2727
486,roll,Fairway,77.7628,10.2941,28.0175,10.2727,10.2727
487,roll,Fairway,77.7615,10.2941,28.0174,10.2727,10.2727
488,roll,Fairway,77.7602,10.2941,28.0172,10.2727,10.2727
489,roll,Fairway,77.7589,10.2941,28.0171,10.2728,10.2728
490,roll,Fairway,77.7576,10.2941,28.0170,10.2728,10.2728
491,roll,Fairway,77.7563,10.2941,28.0168,10.2728,10.2728
492,roll,Fairway,77.7550,10.2941,28.0167,10.2728,10.2728
493,roll,Fairway,77.7537,10.2941,28.0166,10.2728,10.2728
494,roll,Fairway,77.7524,10.2941,28.0164,10.2728,10.2728
495,roll,Fairway,77.7511,10.2941,28.0163,10.2728,10.2728
496,roll,Fairway,77.7498,10.2942,28.0161,10.2728,10.2728
497,roll,Fairway,77.7485,10.2942,28.0160,10.2728,10.2728
498,roll,Fairway,77.7472,10.2942,28.0159,10.2728,10.2728
499,roll,Fairway,77.7459,10.2942,28.0157,10.2728,10.2728
500,roll,Fairway,77.7446,10.2942,28.0156,10.2728,10.2728
501,roll,Fairway,77.7433,10.2942,28.0155,10.2729,10.2729
502,roll,Fairway,77.7420,10.2942,28.0153,10.2729,10.2729
503,roll,Fairway,77.7407,10.2942,28.0152,10.2729,10.2729
504,roll,Fairway,77.7394,10.2942,28.0151,10.2729,10.2729
505,roll,Fairway,77.7381,10.2942,28.0149,10.2729,10.2729
506,roll,Fairway,77.7368,10.2943,28.0148,10.2729,10.2729
507,roll,Fairway,77.7355,10.2943,28.0146,10.2729,10.2729
508,roll,Fairway,77.7343,10.2943,28.0145,10.2729,10.2729
509,roll,Fairway,77.7330,10.2943,28.0144,10.2729,10.2729
510,roll,Fairway,77.7317,10.2943,28.0142,10.2730,10.2730
511,roll,Fairway,77.7304,10.2943,28.0141,10.2730,10.2730
512,roll,Fairway,77.7291,10.2943,28.0140,10.2730,10.2730
513,roll,Fairway,77.7278,10.2943,28.0138,10.2730,10.2730
514,roll,Fairway,77.7266,10.2943,28.0137,10.2730,10.2730
515,roll,Fairway,77.7253,10.2943,28.0135,10.2730,10.2730
516,roll,Fairway,77.7240,10.2943,28.0134,10.2730,10.2730
517,roll,Fairway,77.7227,10.2944,28.0133,10.2730,10.2730
518,roll,Fairway,77.7214,10.2944,28.0131,10.2730,10.2730
519,roll,Fairway,77.7202,10.2944,28.0130,10.2730,10.2730
520,roll,Fairway,77.7189,10.2944,28.0129,10.2730,10.2730
521,roll,Fairway,77.7176,10.2944,28.0127,10.2730,10.2730
522,roll,Fairway,77.7163,10.2944,28.0126,10.2731,10.2731
523,roll,Fairway,77.7151,10.2944,28.0124,10.2731,10.2731
524,roll,Fairway,77.7138,10.2944,28.0123,10.2731,10.2731
525,roll,Fairway,77.7125,10.2944,28.0122,10.2731,10.2731
526,roll,Fairway,77.7113,10.2944,28.0120,10.2731,10.2731
527,roll,Fairway,77.7100,10.2945,28.0119,10.2731,10.2731
528,roll,Fairway,77.7087,10.2945,28.0118,10.2731,10.2731
529,roll,Fairway,77.7075,10.2945,28.0116,10.2731,10.2731
530,roll,Fairway,77.7062,10.2945,28.0115,10.2731,10.2731
531,roll,Fairway,77.7049,10.2945,28.0113,10.2731,10.2731
532,roll,Fairway,77.7037,10.2945,28.0112,10.2732,10.2732
533,roll,Fairway,77.7024,10.2945,28.0111,10.2732,10.2732
534,roll,Fairway,77.7011,10.2945,28.0110,10.2732,10.2732
535,roll,Fairway,77.6999,10.2945,28.0109,10.2732,10.2732
536,roll,Fairway,77.6986,10.2945,28.0107,10.2732,10.2732
537,roll,Fairway,77.6973,10.2945,28.0106,10.2732,10.2732
538,roll,Fairway,77.6961,10.2945,28.0105,10.2732,10.2732
539,roll,Fairway,77.6948,10.2946,28.0104,10.2732,10.2732
540,roll,Fairway,77.6935,10.2946,28.0102,10.2732,10.2732
541,roll,Fairway,77.6923,10.2946,28.0101,10.2732,10.2732
542,roll,Fairway,77.6910,10.2946,28.0100,10.2732,10.2732
543,roll,Fairway,77.6898,10.2946,28.0099,10.2733,10.2733
544,roll,Fairway,77.6885,10.2946,28.0098,10.2733,10.2733
545,roll,Fairway,77.6873,10.2946,28.0096,10.2733,10.2733
546,roll,Fairway,77.6860,10.2946,28.0095,10.2733,10.2733
547,roll,Fairway,77.6848,10.2946,28.0094,10.2733,10.2733
548,roll,Fairway,77.6835,10.2947,28.0093,10.2733,10.2733
549,roll,Fairway,77.6823,10.2947,28.0091,10.2733,10.2733
550,roll,Fairway,77.6810,10.2947,28.0090,10.2733,10.2733
551,roll,Fairway,77.6798,10.2947,28.0089,10.2733,10.2733
552,roll,Fairway,77.6785,10.2947,28.0088,10.2733,10.2733
553,roll,Fairway,77.6773,10.2947,28.0087,10.2734,10.2734
554,roll,Fairway,77.6760,10.2947,28.0085,10.2734,10.2734
555,roll,Fairway,77.6748,10.2947,28.0084,10.2734,10.2734
556,roll,Fairway,77.6735,10.2947,28.0083,10.2734,10.2734
557,roll,Fairway,77.6723,10.2947,28.0082,10.2734,10.2734
558,roll,Fairway,77.6711,10.2947,28.0080,10.2734,10.2734
559,roll,Fairway,77.6698,10.2947,28.0079,10.2734,10.2734
560,roll,Fairway,77.6686,10.2948,28.0078,10.2734,10.2734
561,roll,Fairway,77.6673,10.2948,28.0077,10.2734,10.2734
562,roll,Fairway,77.6661,10.2948,28.0076,10.2734,10.2734
563,roll,Fairway,77.6649,10.2948,28.0074,10.2734,10.2734
564,roll,Fairway,77.6636,10.2948,28.0073,10.2734,10.2734
565,roll,Fairway,77.6624,10.2948,28.0072,10.2735,10.2735
566,roll,Fairway,77.6612,10.2948,28.0071,10.2735,10.2735
567,roll,Fairway,77.6599,10.2948,28.0069,10.2735,10.2735
568,roll,Fairway,77.6587,10.2948,28.0068,10.2735,10.2735
569,roll,Fairway,77.6575,10.2948,28.0067,10.2735,10.2735
570,roll,Fairway,77.6562,10.2949,28.0066,10.2735,10.2735
571,roll,Fairway,77.6550,10.2949,28.0065,10.2735,10.2735
572,roll,Fairway,77.6538,10.2949,28.0063,10.2735,10.2735
573,roll,Fairway,77.6525,10.2949,28.0062,10.2735,10.2735
574,roll,Fairway,77.6513,10.2949,28.0061,10.2735,10.2735
575,roll,Fairway,77.6501,10.2949,28.0060,10.2735,10.2735
576,roll,Fairway,77.6489,10.2949,28.0058,10.2736,10.2736
577,roll,Fairway,77.6476,10.2949,28.0057,10.2736,10.2736
578,roll,Fairway,77.6464,10.2949,28.0056,10.2736,10.2736
579,roll,Fairway,77.6452,10.2949,28.0055,10.2736,10.2736
580,roll,Fairway,77.6440,10.2949,28.0054,10.2736,10.2736
581,roll,Fairway,77.6428,10.2949,28.0052,10.2736,10.2736
582,roll,Fairway,77.6415,10.2950,28.0051,10.2736,10.2736
583,roll,Fairway,77.6403,10.2950,28.0050,10.2736,10.2736
584,roll,Fairway,77.6391,10.2950,28.0049,10.2736,10.2736
585,roll,Fairway,77.6379,10.2950,28.0048,10.2736,10.2736
586,roll,Fairway,77.6366,10.2950,28.0046,10.2737,10.2737
587,roll,Fairway,77.6354,10.2950,28.0045,10.2737,10.2737
588,roll,Fairway,77.6342,10.2950,28.0044,10.2737,10.2737
589,roll,Fairway,77.6330,10.2950,28.0043,10.2737,10.2737
590,roll,Fairway,77.6318,10.2950,28.0041,10.2737,10.2737
591,roll,Fairway,77.6306,10.2950,28.0040,10.2737,10.2737
592,roll,Fairway,77.6294,10.2950,28.0039,10.2737,10.2737
593,roll,Fairway,77.6281,10.2951,28.0038,10.2737,10.2737
594,roll,Fairway,77.6269,10.2951,28.0037,10.2737,10.2737
595,roll,Fairway,77.6257,10.2951,28.0035,10.2737,10.2737
596,roll,Fairway,77.6245,10.2951,28.0034,10.2737,10.2737
597,roll,Fairway,77.6233,10.2951,28.0033,10.2737,10.2737
598,roll,Fairway,77.6221,10.2951,28.0032,10.2737,10.2737
599,roll,Fairway,77.6209,10.2951,28.0030,10.2738,10.2738
600,roll,Fairway,77.6197,10.2951,28.0029,10.2738,10.2738
601,roll,Fairway,77.6185,10.2951,28.0028,10.2738,10.2738
602,roll,Fairway,77.6173,10.2951,28.0027,10.2738,10.2738
603,roll,Fairway,77.6161,10.2952,28.0026,10.2738,10.2738
604,roll,Fairway,77.6149,10.2952,28.0024,10.2738,10.2738
605,roll,Fairway,77.6137,10.2952,28.0023,10.2738,10.2738
606,roll,Fairway,77.6125,10.2952,28.0022,10.2738,10.2738
607,roll,Fairway,77.6113,10.2952,28.0021,10.2738,10.2738
608,roll,Fairway,77.6101,10.2952,28.0019,10.2738,10.2738
609,roll,Fairway,77.6089,10.2952,28.0018,10.2739,10.2739
610,roll,Fairway,77.6077,10.2952,28.0017,10.2739,10.2739
611,roll,Fairway,77.6065,10.2952,28.0016,10.2739,10.2739
612,roll,Fairway,77.6053,10.2952,28.0015,10.2739,10.2739
613,roll,Fairway,77.6041,10.2952,28.0013,10.2739,10.2739
614,roll,Fairway,77.6029,10.2952,28.0012,10.2739,10.2739
615,roll,Fairway,77.6018,10.2952,28.0011,10.2739,10.2739
616,roll,Fairway,77.6006,10.2953,28.0010,10.2739,10.2739
617,roll,Fairway,77.5994,10.2953,28.0008,10.2739,10.2739
618,roll,Fairway,77.5982,10.2953,28.0007,10.2739,10.2739
619,roll,Fairway,77.5970,10.2953,28.0006,10.2739,10.2739
620,roll,Fairway,77.5958,10.2953,28.0005,10.2739,10.2739
621,roll,Fairway,77.5946,10.2953,28.0004,10.2740,10.2740
622,roll,Fairway,77.5934,10.2953,28.0002,10.2740,10.2740
623,roll,Fairway,77.5922,10.2953,28.0001,10.2740,10.2740
624,roll,Fairway,77.5910,10.2953,28.0000,10.2740,10.2740
625,roll,Fairway,77.5898,10.2953,27.9999,10.2740,10.2740
626,roll,Fairway,77.5887,10.2954,27.9997,10.2740,10.2740
627,roll,Fairway,77.5875,10.2954,27.9996,10.2740,10.2740
628,roll,Fairway,77.5863,10.2954,27.9995,10.2740,10.2740
629,roll,Fairway,77.5851,10.2954,27.9994,10.2740,10.2740
630,roll,Fairway,77.5840,10.2954,27.9993,10.2740,10.2740
631,roll,Fairway,77.5828,10.2954,27.9991,10.2741,10.2741
632,roll,Fairway,77.5816,10.2954,27.9990,10.2741,10.2741
633,roll,Fairway,77.5804,10.2954,27.9989,10.2741,10.2741
634,roll,Fairway,77.5793,10.2954,27.9988,10.2741,10.2741
635,roll,Fairway,77.5781,10.2954,27.9986,10.2741,10.2741
636,roll,Fairway,77.5769,10.2954,27.9985,10.2741,10.2741
637,roll,Fairway,77.5757,10.2954,27.9984,10.2741,10.2741
638,roll,Fairway,77.5746,10.2954,27.9983,10.2741,10.2741
639,roll,Fairway,77.5734,10.2955,27.9982,10.2741,10.2741
640,roll,Fairway,77.5722,10.2955,27.9980,10.2741,10.2741
641,roll,Fairway,77.5710,10.2955,27.9979,10.2741,10.2741
642,roll,Fairway,77.5699,10.2955,27.9978,10.2741,10.2741
643,roll,Fairway,77.5687,10.2955,27.9977,10.2741,10.2741
644,roll,Fairway,77.5675,10.2955,27.9975,10.2742,10.2742
645,roll,Fairway,77.5664,10.2955,27.9974,10.2742,10.2742
646,roll,Fairway,77.5652,10.2955,27.9973,10.2742,10.2742
647,roll,Fairway,77.5640,10.2955,27.9972,10.2742,10.2742
648,roll,Fairway,77.5629,10.2955,27.9971,10.2742,10.2742
649,roll,Fairway,77.5617,10.2956,27.9969,10.2742,10.2742
650,roll,Fairway,77.5606,10.2956,27.9968,10.2742,10.2742
651,roll,Fairway,77.5594,10.2956,27.9967,10.2742,10.2742
652,roll,Fairway,77.5582,10.2956,27.9966,10.2742,10.2742
653,roll,Fairway,77.5571,10.2956,27.9964,10.2742,10.2742
654,roll,Fairway,77.5559,10.2956,27.9963,10.2742,10.2742
655,roll,Fairway,77.5548,10.2956,27.9962,10.2743,10.2743
656,roll,Fairway,77.5536,10.2956,27.9961,10.2743,10.2743
657,roll,Fairway,77.5524,10.2956,27.9960,10.2743,10.2743
658,roll,Fairway,77.5513,10.2956,27.9958,10.2743,10.2743
659,roll,Fairway,77.5501,10.2956,27.9957,10.2743,10.2743
660,roll,Fairway,77.5490,10.2956,27.9956,10.2743,10.2743
661,roll,Fairway,77.5478,10.2956,27.9955,10.2743,10.2743
662,roll,Fairway,77.5467,10.2957,27.9954,10.2743,10.2743
663,roll,Fairway,77.5455,10.2957,27.9952,10.2743,10.2743
664,roll,Fairway,77.5444,10.2957,27.9951,10.2743,10.2743
665,roll,Fairway,77.5432,10.2957,27.9950,10.2743,10.2743
666,roll,Fairway,77.5421,10.2957,27.9949,10.2743,10.2743
667,roll,Fairway,77.5409,10.2957,27.9947,10.2743,10.2743
668,roll,Fairway,77.5398,10.2957,27.9946,10.2744,10.2744
669,roll,Fairway,77.5386,10.2957,27.9945,10.2744,10.2744
670,roll,Fairway,77.5375,10.2957,27.9944,10.2744,10.2744
671,roll,Fairway,77.5364,10.2957,27.9943,10.2744,10.2744
672,roll,Fairway,77.5352,10.2957,27.9941,10.2744,10.2744
673,roll,Fairway,77.5341,10.2958,27.9940,10.2744,10.2744
674,roll,Fairway,77.5329,10.2958,27.9939,10.2744,10.2744
675,roll,Fairway,77.5318,10.2958,27.9938,10.2744,10.2744
676,roll,Fairway,77.5306,10.2958,27.9936,10.2744,10.2744
677,roll,Fairway,77.5295,10.2958,27.9935,10.2744,10.2744
678,roll,Fairway,77.5283,10.2958,27.9934,10.2744,10.2744
679,roll,Fairway,77.5272,10.2958,27.9933,10.2744,10.2744
680,roll,Fairway,77.5261,10.2958,27.9932,10.2744,10.2744
681,roll,Fairway,77.5249,10.2958,27.9930,10.2745,10.2745
682,roll,Fairway,77.5238,10.2958,27.9929,10.2745,10.2745
683,roll,Fairway,77.5226,10.2958,27.9928,10.2745,10.2745
684,roll,Fairway,77.5215,10.2958,27.9927,10.2745,10.2745
685,roll,Fairway,77.5204,10.2958,27.9925,10.2745,10.2745
686,roll,Fairway,77.5193,10.2959,27.9924,10.2745,10.2745
687,roll,Fairway,77.5181,10.2959,27.9923,10.2745,10.2745
688,roll,Fairway,77.5170,10.2959,27.9922,10.2745,10.2745
689,roll,Fairway,77.5159,10.2959,27.9921,10.2745,10.2745
690,roll,Fairway,77.5147,10.2959,27.9919,10.2745,10.2745
691,roll,Fairway,77.5136,10.2959,27.9918,10.2745,10.2745
692,roll,Fairway,77.5125,10.2959,27.9917,10.2746,10.2746
693,roll,Fairway,77.5114,10.2959,27.9916,10.2746,10.2746
694,roll,Fairway,77.5102,10.2959,27.9914,10.2746,10.2746
695,roll,Fairway,77.5091,10.2959,27.9913,10.2746,10.2746
696,roll,Fairway,77.5080,10.2959,27.9912,10.2746,10.2746
697,roll,Fairway,77.5068,10.2959,27.9911,10.2746,10.2746
698,roll,Fairway,77.5057,10.2959,27.9910,10.2746,10.2746
699,roll,Fairway,77.5046,10.2959,27.9908,10.2746,10.2746
700,roll,Fairway,77.5035,10.2960,27.9907,10.2746,10.2746
701,roll,Fairway,77.5024,10.2960,27.9906,10.2746,10.2746
702,roll,Fairway,77.5012,10.2960,27.9905,10.2746,10.2746
703,roll,Fairway,77.5001,10.2960,27.9903,10.2746,10.2746
704,roll,Fairway,77.4990,10.2960,27.9902,10.2746,10.2746
705,roll,Fairway,77.4979,10.2960,27.9901,10.2747,10.2747
706,roll,Fairway,77.4968,10.2960,27.9900,10.2747,10.2747
707,roll,Fairway,77.4957,10.2960,27.9899,10.2747,10.2747
708,roll,Fairway,77.4946,10.2960,27.9897,10.2747,10.2747
709,roll,Fairway,77.4934,10.2960,27.9896,10.2747,10.2747
710,roll,Fairway,77.4923,10.2960,27.9895,10.2747,10.2747
711,roll,Fairway,77.4912,10.2961,27.9894,10.2747,10.2747
712,roll,Fairway,77.4901,10.2961,27.9892,10.2747,10.2747
713,roll,Fairway,77.4890,10.2961,27.9891,10.2747,10.2747
714,roll,Fairway,77.4879,10.2961,27.9890,10.2747,10.2747
715,roll,Fairway,77.4868,10.2961,27.9889,10.2747,10.2747
716,roll,Fairway,77.4856,10.2961,27.9888,10.2747,10.2747
717,roll,Fairway,77.4845,10.2961,27.9886,10.2748,10.2748
718,roll,Fairway,77.4834,10.2961,27.9885,10.2748,10.2748
719,roll,Fairway,77.4823,10.2961,27.9884,10.2748,10.2748
720,roll,Fairway,77.4812,10.2961,27.9883,10.2748,10.2748
721,roll,Fairway,77.4801,10.2961,27.9881,10.2748,10.2748
722,roll,Fairway,77.4790,10.2961,27.9880,10.2748,10.2748
723,roll,Fairway,77.4779,10.2961,27.9879,10.2748,10.2748
724,roll,Fairway,77.4768,10.2962,27.9878,10.2748,10.2748
725,roll,Fairway,77.4757,10.2962,27.9877,10.2748,10.2748
726,roll,Fairway,77.4746,10.2962,27.9875,10.2748,10.2748
727,roll,Fairway,77.4735,10.2962,27.9874,10.2748,10.2748
728,roll,Fairway,77.4724,10.2962,27.9873,10.2748,10.2748
729,roll,Fairway,77.4713,10.2962,27.9872,10.2748,10.2748
730,roll,Fairway,77.4702,10.2962,27.9871,10.2749,10.2749
731,roll,Fairway,77.4691,10.2962,27.9869,10.2749,10.2749
732,roll,Fairway,77.4680,10.2962,27.9868,10.2749,10.2749
733,roll,Fairway,77.4669,10.2962,27.9867,10.2749,10.2749
734,roll,Fairway,77.4658,10.2962,27.9866,10.2749,10.2749
735,roll,Fairway,77.4647,10.2962,27.9864,10.2749,10.2749
736,roll,Fairway,77.4636,10.2963,27.9863,10.2749,10.2749
737,roll,Fairway,77.4625,10.2963,27.9862,10.2749,10.2749
738,roll,Fairway,77.4614,10.2963,27.9861,10.2749,10.2749
739,roll,Fairway,77.4604,10.2963,27.9860,10.2749,10.2749
740,roll,Fairway,77.4593,10.2963,27.9858,10.2749,10.2749
741,roll,Fairway,77.4582,10.2963,27.9857,10.2749,10.2749
742,roll,Fairway,77.4571,10.2963,27.9856,10.2750,10.2750
743,roll,Fairway,77.4560,10.2963,27.9855,10.2750,10.2750
744,roll,Fairway,77.4549,10.2963,27.9853,10.2750,10.2750
745,roll,Fairway,77.4539,10.2963,27.9852,10.2750,10.2750
746,roll,Fairway,77.4528,10.2963,27.9851,10.2750,10.2750
747,roll,Fairway,77.4517,10.2963,27.9850,10.2750,10.2750
748,roll,Fairway,77.4506,10.2963,27.9849,10.2750,10.2750
749,roll,Fairway,77.4495,10.2963,27.9847,10.2750,10.2750
750,roll,Fairway,77.4484,10.2964,27.9846,10.2750,10.2750
751,roll,Fairway,77.4474,10.2964,27.9845,10.2750,10.2750
752,roll,Fairway,77.4463,10.2964,27.9844,10.2750,10.2750
753,roll,Fairway,77.4452,10.2964,27.9842,10.2750,10.2750
754,roll,Fairway,77.4441,10.2964,27.9841,10.2750,10.2750
755,roll,Fairway,77.4430,10.2964,27.9840,10.2750,10.2750
756,roll,Fairway,77.4419,10.2964,27.9839,10.2751,10.2751
757,roll,Fairway,77.4409,10.2964,27.9838,10.2751,10.2751
758,roll,Fairway,77.4398,10.2964,27.9836,10.2751,10.2751
759,roll,Fairway,77.4387,10.2964,27.9835,10.2751,10.2751
760,roll,Fairway,77.4376,10.2964,27.9834,10.2751,10.2751
761,roll,Fairway,77.4366,10.2964,27.9833,10.2751,10.2751
762,roll,Fairway,77.4355,10.2965,27.9831,10.2751,10.2751
763,roll,Fairway,77.4344,10.2965,27.9830,10.2751,10.2751
764,roll,Fairway,77.4334,10.2965,27.9829,10.2751,10.2751
765,roll,Fairway,77.4323,10.2965,27.9828,10.2751,10.2751
766,roll,Fairway,77.4312,10.2965,27.9827,10.2751,10.2751
767,roll,Fairway,77.4302,10.2965,27.9825,10.2751,10.2751
768,roll,Fairway,77.4291,10.2965,27.9824,10.2752,10.2752
769,roll,Fairway,77.4280,10.2965,27.9823,10.2752,10.2752
770,roll,Fairway,77.4270,10.2965,27.9822,10.2752,10.2752
771,roll,Fairway,77.4259,10.2965,27.9820,10.2752,10.2752
772,roll,Fairway,77.4248,10.2965,27.9819,10.2752,10.2752
773,roll,Fairway,77.4238,10.2965,27.9818,10.2752,10.2752
774,roll,Fairway,77.4227,10.2965,27.9817,10.2752,10.2752
775,roll,Fairway,77.4216,10.2965,27.9816,10.2752,10.2752
776,roll,Fairway,77.4206,10.2966,27.9815,10.2752,10.2752
777,roll,Fairway,77.4195,10.2966,27.9814,10.2752,10.2752
778,roll,Fairway,77.4184,10.2966,27.9813,10.2752,10.2752
779,roll,Fairway,77.4174,10.2966,27.9812,10.2752,10.2752
780,roll,Fairway,77.4163,10.2966,27.9811,10.2752,10.2752
781,roll,Fairway,77.4153,10.2966,27.9810,10.2752,10.2752
782,roll,Fairway,77.4142,10.2966,27.9809,10.2753,10.2753
783,roll,Fairway,77.4132,10.2966,27.9808,10.2753,10.2753
784,roll,Fairway,77.4121,10.2966,27.9807,10.2753,10.2753
785,roll,Fairway,77.4110,10.2966,27.9806,10.2753,10.2753
786,roll,Fairway,77.4100,10.2966,27.9804,10.2753,10.2753
787,roll,Fairway,77.4089,10.2966,27.9803,10.2753,10.2753
788,roll,Fairway,77.4079,10.2967,27.9802,10.2753,10.2753
789,roll,Fairway,77.4068,10.2967,27.9801,10.2753,10.2753
790,roll,Fairway,77.4058,10.2967,27.9800,10.2753,10.2753
791,roll,Fairway,77.4047,10.2967,27.9799,10.2753,10.2753
